time,lat,lon,class,PM25_MERRA2,DUCMASS,TOTANGSTR,DUFLUXV,SSFLUXV,DUFLUXU,BCCMASS,SSSMASS25
2022-01-22 20:30:00,22.0,31.25,Unhealthy,7.013287e-08,0.00014445164,0.33767354,-0.00097468024,-4.893029e-05,0.00030100928,5.8802715e-07,1.8590072e-09
2022-01-23 16:30:00,22.0,31.875,Moderate,3.0262203e-08,0.00012752846,0.49070427,-0.00046134443,-3.798207e-05,0.0005496086,7.8972107e-07,1.4565558e-09
2022-01-24 12:30:00,22.0,32.5,Moderate,2.947399e-08,0.00025955166,0.27485356,0.0002591842,-6.9952803e-06,0.0017705468,8.6988064e-07,6.1027094e-10
2022-01-25 08:30:00,22.0,33.125,Unhealthy for Sensitive Groups,3.732452e-08,0.00021907156,0.28952068,-0.00013481037,-1.0346703e-05,0.0009606548,6.9945116e-07,7.503849e-10
2022-01-26 04:30:00,22.0,33.75,Unhealthy for Sensitive Groups,4.6551413e-08,0.00010820458,0.42423594,-0.00030809746,-3.1051706e-05,0.00058823166,6.1072575e-07,1.2182694e-09
2022-01-27 00:30:00,22.0,34.375,Unhealthy,8.22866e-08,0.00021326549,0.2519518,-0.0023738942,-2.2290507e-05,0.00039346237,3.4254657e-07,5.2909854e-10
2022-01-28 20:30:00,22.0,34.375,Moderate,3.0073515e-08,7.43798e-05,0.43550557,-0.000582071,-5.160745e-05,0.0001661731,3.7487644e-07,1.3087629e-09
2022-01-29 16:30:00,22.0,35.0,Moderate,1.2472589e-08,5.7944624e-05,0.5811851,-0.0002635545,-4.7339738e-05,3.7567923e-05,4.032826e-07,1.364697e-09
2022-01-30 12:30:00,22.0,35.625,Moderate,1.0740773e-08,6.6756154e-05,0.6107342,2.5653047e-05,-2.0057196e-06,0.0002582937,4.552746e-07,1.1718841e-09
2022-01-31 08:30:00,22.0,36.25,Moderate,3.493179e-08,0.00018939865,0.33245,-0.0002633403,1.1524826e-05,0.0012424788,5.2432057e-07,1.2992665e-09
2022-02-01 04:30:00,22.0,36.875,Moderate,2.6765187e-08,0.00013152842,0.33798337,-0.000761616,-0.0001620187,0.0001428118,4.4189105e-07,2.7122053e-09
2022-02-03 00:30:00,22.0,25.0,Moderate,2.8648643e-08,0.00018372152,0.16156143,-0.00037214078,-7.083465e-06,0.0018236816,3.2883702e-07,5.3432814e-10
2022-02-04 20:30:00,22.0,25.0,Unhealthy for Sensitive Groups,5.391938e-08,0.00020346297,0.15158235,-0.002134037,-0.00021393993,-1.557637e-06,3.055678e-07,3.6343408e-09
2022-02-05 16:30:00,22.0,25.625,Moderate,2.28877e-08,9.117901e-05,0.31662816,-0.00045308215,-1.7982442e-05,-0.00035563693,3.0211464e-07,7.6920514e-10
2022-02-06 12:30:00,22.0,26.25,Moderate,1.2894748e-08,4.402925e-05,0.4886321,-0.00016548508,-8.947158e-06,-0.00021682936,3.1088794e-07,7.7216106e-10
2022-02-07 08:30:00,22.0,26.875,Moderate,1.665948e-08,4.8053287e-05,0.5409361,-0.00015204752,-1.3250537e-05,-0.00020802929,4.140664e-07,1.1341416e-09
2022-02-08 04:30:00,22.0,27.5,Moderate,3.310591e-08,9.011094e-05,0.39805204,-0.00049020705,-2.0699983e-05,-0.00041370676,4.3922614e-07,9.226892e-10
2022-02-09 00:30:00,22.0,28.125,Moderate,2.131844e-08,6.693431e-05,0.4681123,-0.00029817002,-9.143085e-06,6.6309585e-05,4.3225947e-07,6.6779676e-10
2022-02-10 20:30:00,22.0,28.125,Unhealthy for Sensitive Groups,4.9086516e-08,0.0001542873,0.2642643,-0.0013975066,-0.00010019983,-0.00039455737,4.264866e-07,1.6716513e-09
2022-02-11 16:30:00,22.0,28.75,Unhealthy for Sensitive Groups,4.3990457e-08,0.0002231505,0.16358171,-0.0016286708,-7.99417e-05,-0.0004913099,4.1051962e-07,1.450644e-09
2022-02-12 12:30:00,22.0,29.375,Moderate,3.2456576e-08,0.00016003776,0.35858798,-0.00053867104,-3.8172002e-05,-0.00042152556,6.531278e-07,1.8367253e-09
2022-02-13 08:30:00,22.0,30.0,Unhealthy for Sensitive Groups,4.543157e-08,0.00015257843,0.26899073,-0.0005400523,-2.7489266e-05,-0.0006484707,4.7469425e-07,7.7672635e-10
2022-02-14 04:30:00,22.0,30.625,Unhealthy,1.1480594e-07,0.00017912767,0.3949661,-0.001480541,-7.931888e-05,-0.00073614274,9.2921306e-07,2.475645e-09
2022-02-15 00:30:00,22.0,31.25,Very Unhealthy,1.7002326e-07,0.00025869245,0.4973021,-0.0022169747,-5.9157435e-05,-0.00044374226,1.439407e-06,1.8236843e-09
2022-02-16 20:30:00,22.0,31.25,Unhealthy,1.1173901e-07,0.00020770721,0.28476655,-0.0016935484,-2.9384391e-05,0.0004444297,5.5005813e-07,5.9390265e-10
2022-02-17 16:30:00,22.0,31.875,Moderate,3.2669963e-08,0.00013169335,0.3639448,-0.00044180744,-1.166953e-05,0.0007058709,5.519785e-07,6.150458e-10
2022-02-18 12:30:00,22.0,32.5,Moderate,3.006191e-08,0.00019219365,0.48984015,-0.00016955857,-1.1604279e-05,0.0016666392,8.9807264e-07,1.02591e-09
2022-02-19 08:30:00,22.0,33.125,Unhealthy for Sensitive Groups,4.608097e-08,0.0002447567,0.16180477,-0.0018074438,-2.7809874e-05,0.0021096808,3.795162e-07,8.82892e-10
2022-02-20 04:30:00,22.0,33.75,Unhealthy,5.773435e-08,0.00020535936,0.18146108,-0.0021089208,-2.00629e-05,0.0003656682,3.0514045e-07,4.1703582e-10
2022-02-21 00:30:00,22.0,34.375,Moderate,2.6804056e-08,7.216407e-05,0.47007972,-0.0004355329,-2.92256e-05,-0.00042911107,3.6040007e-07,2.3111089e-09
2022-02-22 20:30:00,22.0,34.375,Moderate,3.1645936e-08,7.8830206e-05,0.52849805,-0.00014668726,-1.1788208e-05,3.8093654e-05,3.8161602e-07,1.7494275e-09
2022-02-23 16:30:00,22.0,35.0,Moderate,1.8727812e-08,6.700557e-05,0.506704,0.00014962605,7.422117e-06,0.0004061169,4.0071072e-07,6.1209e-10
2022-02-24 12:30:00,22.0,35.625,Moderate,2.7422944e-08,0.00017229831,0.29673657,0.00036112452,1.3123834e-05,0.0010420837,5.1953805e-07,6.5256245e-10
2022-02-25 08:30:00,22.0,36.25,Unhealthy,6.664928e-08,0.0003506059,0.10963476,-0.0008479358,-2.8994458e-05,0.0018819687,4.2885068e-07,1.5343221e-09
2022-02-26 04:30:00,22.0,36.875,Unhealthy,6.0472274e-08,0.00028861745,0.16008164,-0.0022707973,-0.00022047313,0.0013648936,5.10412e-07,3.9472257e-09
2022-02-28 00:30:00,22.0,25.0,Moderate,2.6777453e-08,8.4681735e-05,0.34445688,-0.00020374614,-6.6808425e-06,-0.000115420204,3.94729e-07,6.468781e-10
2022-03-01 20:30:00,22.0,25.0,Moderate,1.5327226e-08,4.4912027e-05,0.70203054,6.5193744e-06,-3.4910045e-07,-1.6440172e-05,5.1217353e-07,8.7970875e-10
